game,grid,targetPosition,chitchat,role,message
11,0,25,,M," Like, the bottom side and the right side don't really have anything touching them, like, that much."
11,0,25,x,D,Uh...
11,0,25,,D,"It looks like an upside-down L. Okay, yeah."
11,0,25,x,D,Okay.
11,0,26,,D," Somebody slumps down with their back in the right corner, a foot pointing left in the left corner, and a diamond head."
11,0,26,,M,You said diamond at the top?
11,0,26,,D,Yep.
11,0,26,,M, And they're facing the left corner?
11,0,26,,D,Yep.
11,0,26,,M,Are they sitting down?
11,0,26,,D,Yep.
11,0,27,,D,"Uh, with somebody standing up reading a book, the book is pointing to the left."
11,0,27,,M, So they were reading a book?
11,0,27,,D,Yep.
11,0,27,,M," Um, at the bottom, is it like on the right it's like smooth, but on the left it's like a point?"
11,0,27,,D,Yep.
11,0,28,,D,This one looks like a figure skater with their back leg pointing to the right side.
11,0,28,,D, Both arms with the left side diamond head in the left corner.
11,0,29,,D,"Uh, somebody kneeling down to pray."
11,0,29,,D,We've got a diamond at the top.
11,0,29,,D,"A... At the bottom, we have a smooth side of the rectangle on the left side with a..."
11,0,29,,D," Um, triangle pointing right."
11,0,29,,M,"Uh... Is it... Do they have, like, a rectangular neck?"
11,0,29,,D,"Um, diamond head."
11,0,29,,M,"Like, diamond head, but what is the... Is there a neck, or is it just, like, a point?"
11,0,29,,D,"Um, it's just a point."
11,0,29,x,M,Okay.
11,0,29,,M,Um... You said they're praying?
11,0,29,,D," It kinda looks like the reading of book one, but reverse, and with a divot in the left side."
11,0,29,x,M,I did not get any of that.
11,0,29,,M,What's the highest shape?
11,0,29,,D,Diamond.
11,0,29,,M,And what's the lowest shape?
11,0,29,,D,"A couple of triangles, a big one pointing left, and a small one pointing right,"
11,0,29,,D,"er, big one pointing flat at left corner, making a smooth edge, er, parallel edges on the left side and the bottom side,"
11,0,29,,D,and then a small triangle pointing to the right connected to that.
11,0,29,,D," The head is attached to another diamond, so it kind of looks like an infinity sign leading into the body."
11,0,29,x,M,I can't... Can you say that again?
11,0,29,,D,"The head is attached to another diamond, so it kind of looks like an infinity sign leading into the body."
11,0,29,x,M,A what sign?
11,0,29,,D,Infinity...
11,0,29,,M," Oh, infinity."
11,0,29,x,M,Okay.
11,0,29,,D,Infinity pointing to the left.
11,0,29,,D, oriented like an 8.
11,0,29,,M,Is there like body facing an obvious way?
11,0,29,,D,To the right.
11,0,29,x,D,Okay.
11,0,29,,D,"Diamond, but no neck."
11,0,29,,D,Body facing right.
11,0,29,,D,Infinity sign on the left.
11,0,29,,M,I don't think I'm really like
11,0,29,,M, Getting the infinity sign part.
11,0,29,x,M,Okay.
11,0,29,,D,Lose the infinity sign.
11,0,29,,M,Um... What's going on in the middle of the left side?
11,0,29,,D,Uh... Ronmas was taken out.
11,0,29,x,E,Goddammit.
11,0,29,x,E,Okay.
11,0,29,x,E,It's fine.
11,0,29,x,E,It's fine.
11,0,30,,D," Um... Looks like somebody's reading a book, and a slight crouch."
11,0,30,,D,Facing right.
11,0,30,x,D,Okay.
11,0,30,,M,"Oh, they're facing the right?"
11,0,30,,D,Yup.
11,0,30,,M,"Okay, uh, highest shape?"
11,0,30,,D,Repeat that.
11,0,30,,M,What's the highest shape?
11,0,30,,D,Diamond.
11,0,30,,M," Okay, is there a neck, or is it just a point?"
11,0,30,,D,"Um, there's kind of a neck."
11,0,30,,M,"Is there a, um, right triangle in the bottom left?"
11,0,30,,D,Yeah.
11,0,30,x,D,Okay.
11,0,30,x,D,Oh.
11,0,31,,D, This one looks like an arrowhead pointing down or a flask.
11,0,31,,D,It's got two diamonds and then a rectangular top or a square at the top.
11,0,31,,M,Where are the two diamonds?
11,0,31,,D,Sitting on top of each other.
11,0,31,,D,So it looks like an eight with a square at the top.
11,0,32,,D," Um, person with a diamond head at the top, no neck."
11,0,32,,D,"Um, the left side is very flat."
11,0,32,,D,"The bottom most shape is a triangle pointing down, uh, on the right side."
11,0,32,,D,Looks like a leg is cleared out to the right.
11,0,32,,M,The triangle pointing down at the right side?
11,0,32,,D,Yep.
11,0,32,,D,Is...
11,0,32,,M," Does it look like they have a foot that's, like, facing the wrong way?"
11,0,32,,D,Yeah.
11,0,33,,D,This one looks like a bunny slumped down in a corner-facing jerk with his butt to the left.
11,0,33,,D, bunny looking down is the bunny's head like like is it like looking to the right bottom yep
11,0,34,,D, This one looks like it wants to be a duck on the water.
11,0,34,,D,There's a tiny triangle in the bottom left corner connected to a bigger triangle.
11,0,34,,D,"The tiny triangle in the bottom left has its right angle pointing to the top left corner, while the big triangle has its right angle pointing to the top right corner."
11,0,34,,D,"And then at the top, there's another triangle on the right side"
11,0,34,,D, with its right angle pointing to the top right.
11,0,34,,M,Is the triangle the tallest shape?
11,0,34,,M,Or the highest shape?
11,0,34,,D,"The third one, yeah."
11,0,34,,D,Barely?
11,0,34,,D,"Yes, it's the highest shape."
11,0,34,,M,And you said there is a small triangle in the bottom left?
11,0,34,,D,Yep.
11,0,34,,M, Kind of like a swan?
11,0,34,,D,Yep.
11,0,35,,D,"This person is standing with their legs spread apart, one foot pointing to the left."
11,0,35,,D," diamond head, no neck, um, really thin waist."
11,0,35,,M,"Do they have, like, a thin torso?"
11,0,35,,D,Yeah.
11,0,35,,D,"Um, diamond at the top, connected by a point to..."
11,0,35,,D, a large triangle.
11,0,36,,D,"No, it's not that funny."
11,0,36,,D,"On the left, we have a triangle pointing down about midway through."
11,0,36,,D,"And then on the bottom left, we have a very small triangle pointing to the left."
11,0,36,,D,The bottom has a triangle cut out of it.
11,0,36,,D,"At the bottom left, there's a small triangle with the point facing to the left."
11,0,36,,M,Yep.
11,0,36,,D," Is it, like, in the bottom left corner, or...?"
11,0,36,x,D,Yep.
11,0,36,,M,Okay.
11,0,36,,D,"What's going on on, like, the right side of the square?"
11,0,36,x,D,Nothing.
11,0,36,,M,Interesting.
11,0,36,,D," Okay, and then can you, like, describe it, like, from bottom up?"
11,0,36,,D,"We have... in the bottom left, a small triangle pointing left, to the bottom left, and then a triangular cutout acting as a space between a small triangle and a very large triangle that forms the body."
11,0,36,,D,"The very large triangle points to the right side,"
11,0,36,,D, about halfway up the frame.
11,0,36,,D,"On the left middle portion, there is another triangle pointing directly down, and at the top, there is a diamond."
11,0,36,x,E, It's very difficult to hear him.
11,0,36,x,E," Well, yeah, because it's gonna, like, mess with your, like, whatever."
11,0,36,,E,"I don't know if you can, like, see my brain being, like, confused trying to hear him."
11,0,36,,E,"But... Yeah, I can hear you fine."
11,0,36,,E,But...
11,0,36,,E,It's harder to hear.
11,0,36,,E, Can we turn each other up?
11,0,36,,E,"Yeah, perhaps."
11,0,36,,E,I was not aware that you jumped in.
11,0,36,,E,"Oh, uncross them, uncross them."
11,0,36,,E,"Yes, yes."
11,0,36,,E,I heard that.
11,0,36,,E," Yeah, okay, then, another thing, and I don't know if you can fix this, but, like, the glasses, I don't know what happened, but they're, like, pushing down very, like, hard."
11,0,36,,E,Okay.
11,0,36,,E,Okay.
11,0,36,,E, you
11,0,36,,E," Yep, ball track."
11,0,36,,E, Thank you.
11,0,36,,E, Oh.
11,0,36,,E," I mean, okay, this is like also, oh."
11,0,36,,E,"I'm literally touching my nose, but that's fine."
11,0,36,,E,Yes.
11,0,36,,E, Okay.
11,0,36,,E,"Yes, everything is great."
11,0,36,,E,"Yes, I think it will be."
11,0,36,,E," Oh, okay."
11,0,36,,E, Great.
11,0,36,,E,Okay.
11,0,36,,E,Okay.
11,0,36,,E, Thank you.
11,0,36,,E, Thank you.
11,0,36,,E, Oh
11,0,36,,E, Thank you.
11,1,1,x,E,Alrighty.
11,1,1,,D,"So, in the bottom left, there is a triangle."
11,1,1,,D,It's the equilateral triangle.
11,1,1,,D,"The point of it is, like, in the point of the square."
11,1,1,x,M,"So, like, the... Like, I guess I go..."
11,1,1,,D,"Okay, yeah, so the point of the triangle is, like, in the point of the square."
11,1,1,,D,"Um, I guess it's actually a right triangle."
11,1,1,,D,"uh, because one side is parallel to the top of the square, the other side is parallel to, like, the sides of the square."
11,1,1,x,D,Um... And then...
11,1,1,,D,"In addition, there is a, like, rectangular shape that is, like, along the left diagonal..."
11,1,1,x,D,Um...
11,1,2,,D,"Okay, this is, like, a small square on top of, like, the figure-eight thing."
11,1,2,,D,"Uh, like, arrowheads."
11,1,3,,D,"Okay, this looks like a thin, tall rectangle in the middle."
11,1,3,,D,"Um... Technically not a rectangle, because at the top, it's like... Yeah."
11,1,4,,D,"Okay, this is the one that kinda just looks like a hot mess."
11,1,4,,D,"There's like four triangles, a square, a rhombus."
11,1,5,,D,"To me, this looks like an angel looking towards the bottom left."
11,1,5,,D,Um... Square head.
11,1,5,,D,Rhombus arms.
11,1,5,,D,Rhombus body.
11,1,6,,D,"Okay, someone is sitting down with their back facing the right, so like, yup."
11,1,7,,D,"Alrighty, this looks like a small square in the bottom left."
11,1,7,,D,But the main portion of it kind of looks like a swan.
11,1,7,x,D,Um...
11,1,7,,D,The small square that's in the bottom left is touching at a point like the base of a triangle.
11,1,7,,D,A right triangle.
11,1,7,x,D,Um...
11,1,7,,D,"And then that triangle is attached to, well, I guess, another triangle."
11,1,7,,D,That's a right triangle.
11,1,7,,D,"In, like, the middle."
11,1,7,x,D,And then there's...
11,1,7,,D,"Uh, like a rhombus, sort of."
11,1,7,,D,"And, like, and then, like, a rectangle."
11,1,7,,D,In the upper right.
11,1,7,,D,And then a right triangle in the upper-ish right.
11,1,7,x,D,Um...
11,1,7,x,D,"If you're asking questions, I can't hear you, just so you know."
11,1,7,x,D,"Okay, okay, that's fine."
11,1,7,x,D,How can I describe this?
11,1,8,,D,"This is, like, the only one that..."
11,1,8,,D,has a like distinct very small triangle that is touching but not really part of the bigger picture all right
11,1,8,,D,"Um, from top down, there is a diamond, and then a short, thin neck, and then a triangle that is facing, like, up towards the middle-ish."
11,1,8,,D,A decent-sized one.
11,1,8,,D,To the left of that triangle is a small triangle.
11,1,9,,D,"Okay, this is like a body, um, sort of like a one-eared rabbit, I guess."
11,1,9,,D,"It's, yeah."
11,1,9,,D,Um...
11,1,10,,D,This looks animalistic facing the left.
11,1,10,,D,Sort of like a pony with a tail.
11,1,10,,M,Is it standing still or prancing?
11,1,10,x,D,Say that again?
11,1,10,,M,Is it standing still or is it prancing?
11,1,10,,M,Describe the bottom.
11,1,10,,D,"Yeah, I- okay, the legs are not on the same level."
11,1,11,,D,"Okay, this kind of looks like, uh, a right triangle that has a head and bunny ears."
11,1,11,,D,"Um, facing the right."
11,1,11,x,D,Okay.
11,1,12,,D,This looks like a human who is dancing.
11,1,12,,D,"Uh, with one leg on the floor and the other leg not clearly visible."
11,1,12,,D,"They are wearing, like, a skirt."
11,1,12,,D,"Um, and they have, like, their arms facing the right."
11,1,13,,D,"This kind of looks like someone is kneeling down, but, um, like, not just, like, bending down, like, their entire, like, all of their shins are actually on the floor, yeah."
11,1,14,,D,"Alrighty, um, this person has very distinct feet."
11,1,14,,D,They're both facing the left.
11,1,14,,D,"One of them is in the air, one of them is flat on the floor."
11,1,15,,D,"Um, like upside down L, pretty much."
11,1,16,,D,okay this is kind of like uh previous one like the kneeling down but their shins are like not on the floor 
11,1,17,,D, um this is like the house with the chimney
11,1,17,,D,"Like, barn door."
11,1,17,x,D,Okay.
11,1,18,,D,"This one is, like, animalistic, but just barely."
11,1,18,,D,"Um, like, it looks like it has, like, four legs on the ground, sort of."
11,1,18,,D,"Uh, facing the left."
11,1,18,x,E,My back is killing me.
11,1,18,,E,I need a minute.
11,1,18,,E,Okay.
11,1,18,,E,Yep.
11,1,18,,E,Thank you.
11,1,18,,E,Yep.
11,1,18,,E,Yep.
11,1,18,,E,Alright.
11,1,18,,E,Hello.
11,1,18,,E,Hi.
11,1,18,,E,so you
11,1,18,,E,.
11,1,18,,E,.
11,1,18,,E,.
11,1,18,,E,Bye.
11,1,18,,E,so so
11,1,18,,E,Thanks for watching!
11,2,1,,D,This looks like a person with their arms in the air.
11,2,1,,D,"Uh, diamond head."
11,2,1,,D,Slanted backwards.
11,2,1,x,M,What?
11,2,1,x,M,I did not mean to press that button.
11,2,2,,D,This one looks like the pony prancing of the art level.
11,2,2,,D,One is higher than the other.
11,2,2,,M,Pony prancing?
11,2,2,x,M,"I don't, oh, I think my remote was upside down."
11,2,2,x,M,Apologies.
11,2,3,,D,"Um, diamond heads, um, square-like body with a triangle cut out at the bottom, triangular tail pointing down on the mid-last."
11,2,3,,D,"The bottom left, you got a triangle pointing to the left corner."
11,2,3,x,M,"Okay, can you describe the cut out shape again?"
11,2,3,,D,It's a triangle pointing to the right on the bottom side.
11,2,3,,M,"Okay, and what's at the top?"
11,2,3,,D,"We still have a diamond at the top, a big triangle pointing right below that, a small triangle pointing down on the left side, not connected to the main body."
11,2,4,,D,We have a house with a chimney with the arrow on top.
11,2,5,,D,This person is sitting down against a wall slumped over from the basic left.
11,2,5,,D,A foot in the left corner pointing slightly up.
11,2,6,,D,This is the person kneeling over with their shins not fully on the ground.
11,2,7,,D,"Um, this is a person running about to kick a ball, but you can't see their back leg."
11,2,7,,D,"Um, grabbing the top, a arrow pointing down at the bottom right corner."
11,2,7,,D,"Um, looks like they have a flag around their waist."
11,2,7,,D,"Um, I think he was driving, yeah, as a dancing person with a skirt."
11,2,8,,D,"This one looks like a cone, like a landline cone hanging off of a triangle on the left side."
11,2,8,,D,Landline phone.
11,2,8,,D,Or a C hanging off of a triangular bounce on the left side.
11,2,8,,M,"Is the triangle, like, only touching one point?"
11,2,8,,D,"The triangle is... Oh, oh, okay."
11,2,8,,M,I think I might see it.
11,2,8,,M,"Is there, like, a diagonal, like, left direction?"
11,2,8,x,D,Okay.
11,2,8,,D,"Triangle, left diagonal."
11,2,8,,D,"And is there, like, a large cutout thing in the... Bottom left and top right."
11,2,8,,D,"Large triangle in the left corner, bottom left corner."
11,2,8,,D,Pointing to the top right corner with the left diagonal.
11,2,9,,D,upside down L
11,2,10,,D,The hot mess with four triangles around us in an item.
11,2,11,,D,A person looking up.
11,2,11,,D,"With both feet pointing left, one foot is raised."
11,2,11,,D,they're looking up yeah their head is like on the right side looks like they're looking up or looking at something that they're holding is there a right triangle in the bottom left corner uh no okay
11,2,11,,D,The bottom has two triangular people pointing left.
11,2,11,,D,"Um, one foot is raised."
11,2,11,,M,Is there like a square in the top right?
11,2,11,x,D,Yeah.
11,2,12,,D,Why are you sitting down?
11,2,12,,D,"Two ears, his head is pointing downwards."
11,2,12,,D,It's a big right triangle in the bottom left corner pointing left.
11,2,13,,D,"This is the one-eared bunny looking downwards, reading a book or looking at something in their head."
11,2,14,,D,This is the cactus or totem or radio tower.
11,2,15,,D,This is the egg with the square on top.
11,2,15,,D,The figure eight?
11,2,15,,D,"Yup, with the square on top."
11,2,16,,D,"Um, animalistic but not quite."
11,2,16,,D,Both feet on the same level.
