game,grid,target_position,role,message_id_num,message
45.0,6.0,10.0,describer,6514.0,"10 rabbit,"
45.0,6.0,11.0,describer,6514.0,"11 ballerina,"
45.0,6.0,12.0,describer,6514.0,12 claw
45.0,6.0,chitchat,describer,6515.0,any of these confusing
45.0,6.0,8.0,matcher,6516.0,8.0
45.0,6.0,9.0,matcher,6516.0,and 9
45.0,6.0,8.0,describer,6517.0,"8 is looking to the right, and looks like a person with bent knees"
45.0,6.0,9.0,describer,6518.0,"9 is looking to the left, and has a robed arm"
45.0,6.0,7.0,matcher,6519.0,Is 7 on its knees are bending at the knees
45.0,6.0,7.0,describer,6520.0,yeah
45.0,6.0,7.0,matcher,6521.0,i am sorry is 7 on its knees or bending at the knees
45.0,6.0,7.0,describer,6522.0,oh
45.0,6.0,7.0,describer,6523.0,"its on its kness, looks heavier at the bottom"
45.0,6.0,7.0,describer,6524.0,kind of like a dress
45.0,6.0,8.0,matcher,6525.0,okay is 8 like 7 but it is bending at it knees
45.0,6.0,8.0,describer,6526.0,yeah
45.0,6.0,8.0,describer,6527.0,exactly
45.0,6.0,9.0,matcher,6528.0,okay describe 9 one more time
45.0,6.0,9.0,describer,6529.0,"9 looks like a man with outstretched arm, looks thick past the hand so it looks robed"
45.0,6.0,9.0,describer,6530.0,"and his arm is pointing to the left, same as his foot"
45.0,6.0,1.0,matcher,6531.0,okay can you describe 1
45.0,6.0,1.0,describer,6532.0,1 looks like 9
45.0,6.0,1.0,describer,6533.0,except pointing to the right
45.0,6.0,1.0,describer,6534.0,very square
45.0,6.0,1.0,matcher,6535.0,okay I think I got it
45.0,6.0,1.0,describer,6536.0,alright
45.0,6.0,chitchat,matcher,6537.0,I am push the submit button
86.0,1.0,1.0,describer,6538.0,my #1 looks like he is standing up with his head tilted back to my right
86.0,1.0,1.0,matcher,6539.0,does it look like he has a leg lifted forward
86.0,1.0,1.0,describer,6540.0,yes
86.0,1.0,2.0,describer,6541.0,#2 looks like a horse rearing up with legs toward the right
86.0,1.0,2.0,describer,6542.0,head tilted back to the left
86.0,1.0,2.0,matcher,6543.0,One leg higher than the other?
86.0,1.0,2.0,describer,6544.0,yes
86.0,1.0,3.0,describer,6545.0,#3 looks like a ghost with head to off center to the left
86.0,1.0,3.0,describer,6546.0,arms in the air
86.0,1.0,4.0,describer,6547.0,#3 looks like a person with bunny ears sitting down with the back to the left
86.0,1.0,4.0,describer,6548.0,"oops meant #4, sorry"
86.0,1.0,5.0,describer,6549.0,#5 look like a blob with a straight edge on the left side with the diamond shape in the middle on top
86.0,1.0,5.0,matcher,6550.0,Is there a point on the top right?
86.0,1.0,5.0,describer,6551.0,yes
86.0,1.0,6.0,describer,6552.0,#6 looks like someone crouched at the knees turned towards the right 'arms' extended forward
86.0,1.0,6.0,matcher,6553.0,Straight line just under the head?
86.0,1.0,6.0,describer,6554.0,yes
86.0,1.0,6.0,matcher,6555.0,Body looks like a chewed off rectangle?
86.0,1.0,6.0,describer,6556.0,"no, on mine thos straight arms are facing left. My #6 looks like he is crouching and facing right"
86.0,1.0,5.0,matcher,6557.0,wait I think we are on 5 right?
86.0,1.0,5.0,describer,6558.0,"sorry, thought we already had 5"
86.0,1.0,5.0,describer,6559.0,chewed off rectangle would be accurate for 5
86.0,1.0,5.0,matcher,6560.0,Got it
86.0,1.0,6.0,describer,6561.0,did my descripton for 6
86.0,1.0,6.0,matcher,6562.0,Knees bent with feet sticking up in back on the left?
86.0,1.0,6.0,describer,6563.0,yes
86.0,1.0,6.0,matcher,6564.0,Got it
86.0,1.0,7.0,describer,6565.0,"#7 looks like a person sitting slumped down head tilted down toward the knees. knees, head, and feet facing left"
86.0,1.0,7.0,matcher,6566.0,Got it
86.0,1.0,8.0,describer,6567.0,8 looks like an animal begging for food. legs up to the left
86.0,1.0,8.0,describer,6568.0,a triangle for 'ears'
86.0,1.0,8.0,matcher,6569.0,Kinda looks like a point on his nose?
86.0,1.0,8.0,describer,6570.0,"kinda, the triangle is touching the square in the back"
86.0,1.0,8.0,matcher,6571.0,Got it. That one was kinda difficult. The triangle cinched it
86.0,1.0,8.0,describer,6572.0,good
86.0,1.0,9.0,describer,6573.0,"9 looks like someone reading, facing left"
86.0,1.0,9.0,matcher,6574.0,Point on the 'book' sicking out further than anything else
86.0,1.0,9.0,describer,6575.0,yes
86.0,1.0,9.0,matcher,6576.0,Got it
86.0,1.0,10.0,describer,6577.0,"10 is kinda hard to explain, the tilted square on top kinda melted into the bottom part. bottom doesn't have a lot of defining features"
86.0,1.0,10.0,matcher,6578.0,Kinda looks like a baby swaddled?
86.0,1.0,10.0,describer,6579.0,yes
86.0,1.0,10.0,matcher,6580.0,Got it
86.0,1.0,11.0,describer,6581.0,11 has the tilted square on top and the bottom is missing a chunk out of both sides. right side look triangle shaped
86.0,1.0,11.0,matcher,6582.0,Does it look like bended knees with arms to the right
86.0,1.0,11.0,describer,6583.0,yes and a chunk missing out of the back
86.0,1.0,11.0,matcher,6584.0,Got it
86.0,1.0,12.0,describer,6585.0,12 looks like an ice skater with a leg kicked back to the right
86.0,1.0,12.0,matcher,6586.0,Got it
86.0,1.0,chitchat,matcher,6587.0,I'm ready to submit
86.0,1.0,chitchat,describer,6588.0,great
86.0,2.0,chitchat,describer,6589.0,"ahh, thought we had it"
86.0,2.0,chitchat,matcher,6590.0,So did I. You gave excellent clues!
86.0,2.0,chitchat,describer,6591.0,thanks
86.0,2.0,1.0,describer,6592.0,alright on is the reader with the book facing left standing straight
86.0,2.0,1.0,describer,6593.0,oops one
86.0,2.0,1.0,matcher,6594.0,Point of book sticking out further than anything else
86.0,2.0,1.0,describer,6595.0,yep
86.0,2.0,1.0,matcher,6596.0,Got it
86.0,2.0,2.0,describer,6597.0,2 is the slouching person with the bunny ears back to the left
86.0,2.0,2.0,matcher,6598.0,Got it
86.0,2.0,3.0,describer,6599.0,3 is the ice skater
86.0,2.0,3.0,matcher,6600.0,Got it
86.0,2.0,4.0,describer,6601.0,4 is the ghost
86.0,2.0,4.0,matcher,6602.0,Got it
86.0,2.0,5.0,describer,6603.0,5 is the chewed up rectangle with the diamond head on top
86.0,2.0,5.0,matcher,6604.0,Got it
86.0,2.0,6.0,describer,6605.0,6 is the reader with the bent knees pointing to the right
86.0,2.0,6.0,matcher,6606.0,Got it
86.0,2.0,7.0,describer,6607.0,7 is the one that look like a animal rearing up with like a big thick tail to the left of it
86.0,2.0,8.0,describer,6608.0,8 is slouching person facing to the right
86.0,2.0,8.0,matcher,6609.0,Could it also look like an angel on bended knees praying. Triangle on the right
86.0,2.0,12.0,describer,6610.0,no that one is my 12
86.0,2.0,9.0,matcher,6611.0,Swaddled Baby?
86.0,2.0,12.0,matcher,6612.0,Or the one bended knees with arms out on right
86.0,2.0,9,describer,6613.0,swaddled baby is my #9
86.0,2.0,9.0,matcher,6614.0,slouched facing left or right
86.0,2.0,9.0,describer,6615.0,left.
86.0,2.0,8.0,describer,6615.0,for #8 right
86.0,2.0,8.0,describer,6616.0,>?
86.0,2.0,9.0,matcher,6617.0,Think I got it
86.0,2.0,9.0,matcher,6618.0,Got 9
86.0,2.0,10.0,matcher,6619.0,now number 10
86.0,2.0,10.0,describer,6620.0,10 is head tilted back facing to the left
86.0,2.0,10.0,describer,6621.0,arms stretched out to the left
86.0,2.0,10.0,matcher,6622.0,Leg raised front
86.0,2.0,10.0,describer,6623.0,yes
86.0,2.0,10.0,matcher,6624.0,Got it
86.0,2.0,11.0,describer,6625.0,11 is the tilted square on top with the missing chunks
86.0,2.0,11.0,describer,6626.0,triangle on the right
86.0,2.0,11.0,matcher,6627.0,Got it
86.0,2.0,11.0,describer,6628.0,triangle cut out
86.0,2.0,chitchat,describer,6629.0,are we done
86.0,2.0,chitchat,matcher,6630.0,yeah gonna submit
86.0,3.0,1.0,describer,6631.0,1 is swaddled baby
86.0,3.0,1.0,matcher,6632.0,IGot it
86.0,3.0,2.0,describer,6633.0,2 is tilted square on top with triangle cut ion the left
86.0,3.0,2.0,matcher,6634.0,stumped
86.0,3.0,11.0,describer,6635.0,it was the last one we described in the last round before submitting it
86.0,3.0,11.0,matcher,6636.0,angel?
86.0,3.0,11.0,describer,6637.0,nope. #11 was the last one we did because 12 was the angel last time
86.0,3.0,3.0,matcher,6638.0,Go to 3
86.0,3.0,3.0,describer,6639.0,3 is slouching bunny person back on the left facing right
86.0,3.0,3.0,matcher,6640.0,got it
86.0,3.0,4.0,describer,6641.0,4 is praying person with triangle on the right
86.0,3.0,4.0,matcher,6642.0,Got it
86.0,3.0,5.0,describer,6643.0,5 is the ghost
86.0,3.0,5.0,matcher,6644.0,got it
86.0,3.0,6.0,describer,6645.0,6 is the person with the head tilted back on the right feet forward one leg in the air
86.0,3.0,6.0,matcher,6646.0,got it
86.0,3.0,7.0,describer,6647.0,"7 is the chewed up rectangle, diamond on top"
86.0,3.0,7.0,matcher,6648.0,got it
86.0,3.0,8.0,describer,6649.0,8 is the slouching person facing left
86.0,3.0,8.0,matcher,6650.0,got it
86.0,3.0,9.0,describer,6651.0,9 is the ice skater
86.0,3.0,9.0,matcher,6652.0,got it
86.0,3.0,10.0,describer,6653.0,10 is the person standing and reading facing to the left book furthest point out
86.0,3.0,10.0,matcher,6654.0,got it
86.0,3.0,11.0,describer,6655.0,11 is the slouching at the knees reader facing to the right
86.0,3.0,11.0,matcher,6656.0,feet sticking upat the back left?
86.0,3.0,12.0,describer,6657.0,"12 is a tilted square on the left, 2 triangles on the right"
86.0,3.0,11.0,describer,6658.0,"no, 11 looks like he is bending his knees"
86.0,3.0,11.0,matcher,6659.0,got it
86.0,3.0,12.0,describer,6660.0,12 is the one that look like the feet are sticking back to the left
86.0,3.0,2.0,matcher,6661.0,Got it. So number 2 is about the same just no feet?
86.0,3.0,2.0,describer,6662.0,yes!
86.0,3.0,chitchat,matcher,6663.0,ready to submit
86.0,3.0,chitchat,describer,6664.0,ok
86.0,4.0,chitchat,matcher,6665.0,What are we missing?
86.0,4.0,chitchat,describer,6666.0,I am not sure?!?!
86.0,4.0,1.0,describer,6667.0,"ok, 1 is slouching person facing left"
86.0,4.0,1.0,matcher,6668.0,got it
86.0,4.0,2.0,describer,6669.0,2 is ice skater
86.0,4.0,2.0,matcher,6670.0,got it
86.0,4.0,3.0,describer,6671.0,3 is reader bent at the knees
86.0,4.0,3.0,matcher,6672.0,got it
86.0,4.0,4.0,describer,6673.0,4 is chewed rectangle
86.0,4.0,4.0,matcher,6674.0,Is it chewed on the right? That might be the one missing
86.0,4.0,4.0,describer,6675.0,yes
86.0,4.0,4.0,matcher,6676.0,got it
86.0,4.0,5.0,describer,6677.0,5 is tilted triangle on top missing chunk out of the back on the left
86.0,4.0,5.0,describer,6678.0,I think this is the one we are mixing up
86.0,4.0,5.0,matcher,6679.0,The only one I see with tilted triangles on top is the bunny ears
86.0,4.0,5.0,describer,6680.0,"crap, sorry meant tilted square! I am so sorry"
86.0,4.0,5.0,matcher,6681.0,Looks like the horse or praying person
86.0,4.0,5.0,describer,6682.0,yes with a missing piece out of the back
86.0,4.0,5.0,matcher,6683.0,I think I got it
86.0,4.0,6.0,describer,6684.0,"ok, 6 is a ghost"
86.0,4.0,6.0,matcher,6685.0,got it
86.0,4.0,7.0,describer,6686.0,7 is a bunny person
86.0,4.0,7.0,matcher,6687.0,got it
86.0,4.0,8.0,describer,6688.0,8 is a swaddled baby
86.0,4.0,8.0,matcher,6689.0,got it
86.0,4.0,9.0,describer,6690.0,9 is head tilted back to the right. leg kicked up to the left
86.0,4.0,9.0,matcher,6691.0,got it
86.0,4.0,10.0,describer,6692.0,10 is the on with the tilted square with the triangle on the back right
86.0,4.0,10.0,describer,6693.0,not with the legs kicked back to the left
86.0,4.0,10.0,matcher,6694.0,got it
86.0,4.0,11.0,describer,6695.0,11 is person readingfacing left
86.0,4.0,12.0,matcher,6696.0,12 the horse?
86.0,4.0,12.0,describer,6697.0,yes
86.0,4.0,chitchat,matcher,6698.0,k gonna submit
86.0,4.0,chitchat,describer,6699.0,k
86.0,5.0,1.0,describer,6700.0,1 is horse
86.0,5.0,1.0,matcher,6701.0,got it
86.0,5.0,chitchat,describer,6702.0,Hey we did it finally!!! :)
86.0,5.0,chitchat,matcher,6703.0,Yeah
86.0,5.0,2.0,describer,6704.0,2 head tilted back to the right leg kicked up to the left
86.0,5.0,2.0,matcher,6705.0,got it
86.0,5.0,3.0,describer,6706.0,3 is square on top with triange attached to the right side
86.0,5.0,3.0,matcher,6707.0,Looks like on bended knees
86.0,5.0,3.0,describer,6708.0,"maybe, arms forward. looks like a dog begging for food to me"
86.0,5.0,3.0,matcher,6709.0,got it
86.0,5.0,4.0,describer,6710.0,4 is skater
86.0,5.0,4.0,matcher,6711.0,got it
86.0,5.0,5.0,describer,6712.0,5 is person praying with chunk missing out of the back on left
86.0,5.0,5.0,matcher,6713.0,got it
86.0,5.0,6.0,describer,6714.0,6 is person standing reading facing left
86.0,5.0,6.0,matcher,6715.0,got it
86.0,5.0,7.0,describer,6716.0,7 is person slouching facing left
86.0,5.0,7.0,matcher,6717.0,got it
86.0,5.0,8.0,describer,6718.0,8 is bunny person
86.0,5.0,8.0,matcher,6719.0,got it
86.0,5.0,9.0,describer,6720.0,9 is swaddled baby
86.0,5.0,9.0,matcher,6721.0,got it
86.0,5.0,10.0,describer,6722.0,10 is ghost
86.0,5.0,10.0,matcher,6723.0,got it
86.0,5.0,11.0,describer,6724.0,11 is chewed rectangle on the right
86.0,5.0,12.0,matcher,6725.0,"got it and 12 is the one looks like with bended knees, triangle on right?"
86.0,5.0,12.0,describer,6726.0,yes!
86.0,5.0,chitchat,matcher,6727.0,k gonna submit
86.0,5.0,chitchat,describer,6728.0,k
86.0,6.0,1.0,describer,6729.0,1 is horse
86.0,6.0,1.0,matcher,6730.0,got it
86.0,6.0,2.0,describer,6731.0,2 is slouching person to the left
86.0,6.0,2.0,matcher,6732.0,got it
86.0,6.0,3.0,describer,6733.0,3 is praying person with the chunk missing on the left
86.0,6.0,3.0,matcher,6734.0,got it
86.0,6.0,4.0,describer,6735.0,4 is begging dog
86.0,6.0,4.0,matcher,6736.0,got it
86.0,6.0,5.0,describer,6737.0,5 is bunny person
86.0,6.0,5.0,matcher,6738.0,got it
86.0,6.0,6.0,describer,6739.0,6 is head tilted back one foot lifted in t he air to the left
86.0,6.0,6.0,matcher,6740.0,got it
86.0,6.0,7.0,describer,6741.0,7 is person reading standing up facing left
86.0,6.0,7.0,matcher,6742.0,got it
86.0,6.0,8.0,describer,6743.0,8 is chewed rectangle on right
86.0,6.0,8.0,matcher,6744.0,got it
86.0,6.0,9.0,describer,6745.0,9 is swaddled baby
86.0,6.0,9.0,matcher,6746.0,got it
86.0,6.0,10.0,describer,6747.0,10 is ice skater
86.0,6.0,10.0,matcher,6748.0,got it
86.0,6.0,11.0,describer,6749.0,11 is ghost
86.0,6.0,12.0,matcher,6750.0,k is 12 the one looks like bended knees without the feet
86.0,6.0,12.0,describer,6751.0,yes
86.0,6.0,chitchat,matcher,6752.0,k gonna submit
86.0,6.0,chitchat,describer,6753.0,k
28.0,1.0,1.0,describer,6754.0,"Hello, okay so the first image has a square (fat) chest and has one point on the right side like an arm"
28.0,1.0,1.0,matcher,6755.0,with a diamond head and a foot pointing the same way as the arm?
28.0,1.0,1.0,describer,6756.0,There is one triandle point on the right side and one triangle foot on the right side. YES your right
28.0,1.0,1.0,matcher,6757.0,Ok!
28.0,1.0,2.0,describer,6758.0,Hey Im gonna try to describe these like people I think it will be easier okay?The 2nd image has a diamond head and looks like its a person turned facing right. It has a Long triangle arm on right side with knees bent
28.0,1.0,2.0,describer,6759.0,The persons back is straight like a hexagon
28.0,1.0,2.0,describer,6760.0,Its arms looks like one og those orange cones on thats used during road construction. With knees bent
28.0,1.0,2.0,matcher,6761.0,"Huh. I think I know it, but let me ask this: I see characters like a person, but also 2 rabbits, one turtle, and a mouse. To me, the one I think you described looks like the mouse has turned his head and gained a diamond on top."
28.0,1.0,2.0,describer,6762.0,"I see a mouse with head turned to the left... its not that one. I also see one rabbit turned right with knees bent upwards, and frankly the other one that kind of resembles a rabbit looks like he is drunk with an arm sticking out"
28.0,1.0,2.0,matcher,6763.0,Ah. I just got which one you're talking about. The one I just described is fully kneeling. The one you described is as though it's in the process of kneeling.
28.0,1.0,2.0,describer,6764.0,Its none of those... this looks like a person standing with nees bent turned to the right side and a triangle arm sort of praying. Thats #2
28.0,1.0,2.0,matcher,6765.0,"Diamond head, half a hexagon for a back, pointy arm going right midway down the body. Did you take organic? The lower part of it is in the chair conformation."
