id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH6EQTZZTPG2MQRGZPE80TQ7,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.375298953Z,,,,,,,false,2025-01-09T21:15:17.375298953Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.375298953Z,30,2025-01-09T21:15:17.375298953Z,,,65,2025-01-09T21:15:17.375298953Z,1,2025-01-09T21:15:17.375298953Z,4,2025-01-09T21:15:17.375298953Z,,,2,2025-01-09T21:15:18.131775804Z,false,2025-01-09T21:15:17.375298953Z,"[""/tangrams/226_373.png"",""/tangrams/371_156.png"",""/tangrams/204_464.png"",""/tangrams/237_50.png""]",2025-01-09T21:15:17.375298953Z,/tangrams/226_373.png,2025-01-09T21:15:17.375298953Z,15,2025-01-09T21:15:17.375298953Z,30,2025-01-09T21:15:17.375298953Z
01JH6EHXHTSAPBGKXBBQ3XTR40,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.386479203Z,"[{""text"":""faucet with hexagon and quadrilateral on top"",""sender"":{""id"":""01JH6EDCRPMMP0TZSFS592H1YJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:24:59.97203779Z,true,2025-01-09T21:25:07.607823994Z,01JH6EDCRPMMP0TZSFS592H1YJ,2025-01-09T21:24:42.791954508Z,true,2025-01-09T21:25:07.597370957Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.386479203Z,30,2025-01-09T21:12:03.386479203Z,01JH6ECEK8H3EYT02YS5JT51JA,2025-01-09T21:24:42.791954508Z,65,2025-01-09T21:12:03.386479203Z,1,2025-01-09T21:12:03.386479203Z,4,2025-01-09T21:12:03.386479203Z,/tangrams/381_359.png,2025-01-09T21:25:07.607823994Z,2,2025-01-09T21:12:03.815201689Z,true,2025-01-09T21:24:42.757144933Z,"[""/tangrams/48_441.png"",""/tangrams/381_359.png"",""/tangrams/75_58.png"",""/tangrams/344_445.png""]",2025-01-09T21:12:03.386479203Z,/tangrams/381_359.png,2025-01-09T21:12:03.386479203Z,15,2025-01-09T21:12:03.386479203Z,30,2025-01-09T21:12:03.386479203Z
01JH6EHXJ24ANF94PN2WE3CH3Q,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.394943967Z,"[{""text"":""faucet"",""sender"":{""id"":""01JH6EDCRPMMP0TZSFS592H1YJ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:26:12.756034919Z,true,2025-01-09T21:26:19.065234655Z,01JH6EDCRPMMP0TZSFS592H1YJ,2025-01-09T21:26:08.946200359Z,true,2025-01-09T21:26:19.053746645Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.394943967Z,36,2025-01-09T21:12:03.394943967Z,01JH6ECEK8H3EYT02YS5JT51JA,2025-01-09T21:26:08.946200359Z,65,2025-01-09T21:12:03.394943967Z,2,2025-01-09T21:12:03.394943967Z,4,2025-01-09T21:12:03.394943967Z,/tangrams/75_359.png,2025-01-09T21:26:19.065234655Z,2,2025-01-09T21:12:03.898142055Z,true,2025-01-09T21:26:08.907708959Z,"[""/tangrams/48_445.png"",""/tangrams/75_359.png"",""/tangrams/381_441.png"",""/tangrams/344_58.png""]",2025-01-09T21:12:03.394943967Z,/tangrams/75_359.png,2025-01-09T21:12:03.394943967Z,5,2025-01-09T21:12:03.394943967Z,36,2025-01-09T21:12:03.394943967Z
01JH6EM4XT207ES95AG381TDS3,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.474207843Z,"[{""text"":""diamonds on both left corners"",""sender"":{""id"":""01JH6EFSJBEHY9TA4782TSSNX7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:25:21.567433027Z,false,2025-01-09T21:25:34.117209134Z,01JH6EFSJBEHY9TA4782TSSNX7,2025-01-09T21:25:08.541284712Z,true,2025-01-09T21:25:34.105944991Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.474207843Z,24,2025-01-09T21:13:16.474207843Z,01JH6E73Q9S1WSVRTG8D0NXV7R,2025-01-09T21:25:08.541284712Z,65,2025-01-09T21:13:16.474207843Z,1,2025-01-09T21:13:16.474207843Z,4,2025-01-09T21:13:16.474207843Z,/tangrams/65_88.png,2025-01-09T21:25:34.117209134Z,2,2025-01-09T21:13:16.920228262Z,true,2025-01-09T21:25:08.509789982Z,"[""/tangrams/65_88.png"",""/tangrams/196_17.png"",""/tangrams/75_57.png"",""/tangrams/466_460.png""]",2025-01-09T21:13:16.474207843Z,/tangrams/75_57.png,2025-01-09T21:13:16.474207843Z,9,2025-01-09T21:13:16.474207843Z,24,2025-01-09T21:13:16.474207843Z
01JH6FM02A6XGH0AZQ8ZEXN2GY,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:40.074427316Z,"[{""text"":""person, tiny head"",""sender"":{""id"":""01JH6FEQ42SHBZQ2JTT8M0D7AY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:43:10.033722159Z,true,2025-01-09T21:43:15.795647385Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:43:05.271745865Z,true,2025-01-09T21:43:15.782234936Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:40.074427316Z,42,2025-01-09T21:30:40.074427316Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:43:05.271745865Z,65,2025-01-09T21:30:40.074427316Z,2,2025-01-09T21:30:40.074427316Z,4,2025-01-09T21:30:40.074427316Z,/tangrams/345_343.png,2025-01-09T21:43:15.795647385Z,2,2025-01-09T21:30:41.681700418Z,true,2025-01-09T21:43:05.224795072Z,"[""/tangrams/415_288.png"",""/tangrams/237_448.png"",""/tangrams/345_343.png"",""/tangrams/124_252.png""]",2025-01-09T21:30:40.074427316Z,/tangrams/345_343.png,2025-01-09T21:30:40.074427316Z,11,2025-01-09T21:30:40.074427316Z,42,2025-01-09T21:30:40.074427316Z
01JH6EJZT1CSBYHQXZZ2GP0GCG,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.465545316Z,"[{""text"":""cat ears w arrow to left"",""sender"":{""id"":""01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""You there?!?"",""sender"":{""id"":""01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:29:22.603250547Z,false,2025-01-09T21:29:55.547427461Z,01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z,2025-01-09T21:28:52.37375582Z,true,2025-01-09T21:29:55.537054053Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.465545316Z,26,2025-01-09T21:12:38.465545316Z,01JH6EE07RJH19M5EDFMA5E0K6,2025-01-09T21:28:52.37375582Z,65,2025-01-09T21:12:38.465545316Z,1,2025-01-09T21:12:38.465545316Z,4,2025-01-09T21:12:38.465545316Z,,2025-01-09T21:29:55.547427461Z,2,2025-01-09T21:12:38.912654287Z,true,2025-01-09T21:28:52.33584235Z,"[""/tangrams/195_439.png"",""/tangrams/385_296.png"",""/tangrams/195_296.png"",""/tangrams/385_439.png""]",2025-01-09T21:12:38.465545316Z,/tangrams/195_439.png,2025-01-09T21:12:38.465545316Z,11,2025-01-09T21:12:38.465545316Z,26,2025-01-09T21:12:38.465545316Z
01JH6EJZWF29RJNCJ2JN6T8H91,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.543029794Z,,,,,,,false,2025-01-09T21:12:38.543029794Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.543029794Z,59,2025-01-09T21:12:38.543029794Z,,,65,2025-01-09T21:12:38.543029794Z,3,2025-01-09T21:12:38.543029794Z,4,2025-01-09T21:12:38.543029794Z,,,2,2025-01-09T21:12:39.371525022Z,false,2025-01-09T21:12:38.543029794Z,"[""/tangrams/122_260.png"",""/tangrams/195_31.png"",""/tangrams/122_31.png"",""/tangrams/195_260.png""]",2025-01-09T21:12:38.543029794Z,/tangrams/195_260.png,2025-01-09T21:12:38.543029794Z,12,2025-01-09T21:12:38.543029794Z,59,2025-01-09T21:12:38.543029794Z
01JH6F8CPTD05W6F3EX125D2R9,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:19.802947343Z,"[{""text"":""my b"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""flat top with two legs"",""sender"":{""id"":""01JH6EEC3WABBJNBJCT7B0GK4K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:40:42.940072336Z,true,2025-01-09T21:40:51.886967582Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:40:24.30803014Z,true,2025-01-09T21:40:51.873123198Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:19.802947343Z,29,2025-01-09T21:24:19.802947343Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:40:24.30803014Z,65,2025-01-09T21:24:19.802947343Z,1,2025-01-09T21:24:19.802947343Z,4,2025-01-09T21:24:19.802947343Z,/tangrams/193_61.png,2025-01-09T21:40:51.886967582Z,2,2025-01-09T21:24:20.994725472Z,true,2025-01-09T21:40:24.218613064Z,"[""/tangrams/415_272.png"",""/tangrams/193_61.png"",""/tangrams/65_408.png"",""/tangrams/63_48.png""]",2025-01-09T21:24:19.802947343Z,/tangrams/193_61.png,2025-01-09T21:24:19.802947343Z,14,2025-01-09T21:24:19.802947343Z,29,2025-01-09T21:24:19.802947343Z
01JH6FM02KRDH6M5FTY1RPTZ8J,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:40.083273913Z,"[{""text"":""backward E"",""sender"":{""id"":""01JH6EZPN85KA2D8RXSWEGW94Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:43:00.308211528Z,true,2025-01-09T21:43:05.210871669Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:42:55.768751065Z,true,2025-01-09T21:43:05.197202883Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:40.083273913Z,41,2025-01-09T21:30:40.083273913Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:42:55.768751065Z,65,2025-01-09T21:30:40.083273913Z,2,2025-01-09T21:30:40.083273913Z,4,2025-01-09T21:30:40.083273913Z,/tangrams/52_386.png,2025-01-09T21:43:05.210871669Z,2,2025-01-09T21:30:41.607304434Z,true,2025-01-09T21:42:55.720215337Z,"[""/tangrams/52_386.png"",""/tangrams/40_126.png"",""/tangrams/324_93.png"",""/tangrams/170_274.png""]",2025-01-09T21:30:40.083273913Z,/tangrams/52_386.png,2025-01-09T21:30:40.083273913Z,10,2025-01-09T21:30:40.083273913Z,41,2025-01-09T21:30:40.083273913Z
01JH6EFPMMXRME7FVPXEZPS1EF,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.772452183Z,"[{""text"":""house shame, white house inside left leg"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:25:59.284197916Z,true,2025-01-09T21:26:07.106016798Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:25:44.477852218Z,true,2025-01-09T21:26:07.094692762Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.772452183Z,25,2025-01-09T21:10:50.772452183Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:25:44.477852218Z,65,2025-01-09T21:10:50.772452183Z,1,2025-01-09T21:10:50.772452183Z,4,2025-01-09T21:10:50.772452183Z,/tangrams/366_145.png,2025-01-09T21:26:07.106016798Z,2,2025-01-09T21:10:51.12034717Z,true,2025-01-09T21:25:44.443061649Z,"[""/tangrams/366_145.png"",""/tangrams/204_405.png"",""/tangrams/366_405.png"",""/tangrams/204_145.png""]",2025-01-09T21:10:50.772452183Z,/tangrams/366_145.png,2025-01-09T21:10:50.772452183Z,10,2025-01-09T21:10:50.772452183Z,25,2025-01-09T21:10:50.772452183Z
01JH6EFPMWG0BB5GDH049E4WN5,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.780393146Z,"[{""text"":""We're doing great :)"",""sender"":{""id"":""01JH6EAE9YQ1PSVJ4DGM6PTES5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""triangle and box, one leg to the left"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""we really are"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:31:59.966855208Z,true,2025-01-09T21:32:04.214762403Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:31:32.321340024Z,true,2025-01-09T21:32:04.201100805Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.780393146Z,39,2025-01-09T21:10:50.780393146Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:31:32.321340024Z,65,2025-01-09T21:10:50.780393146Z,2,2025-01-09T21:10:50.780393146Z,4,2025-01-09T21:10:50.780393146Z,/tangrams/467_145.png,2025-01-09T21:32:04.214762403Z,2,2025-01-09T21:10:51.265406913Z,true,2025-01-09T21:31:32.275907052Z,"[""/tangrams/467_145.png"",""/tangrams/204_145.png"",""/tangrams/467_405.png"",""/tangrams/204_405.png""]",2025-01-09T21:10:50.780393146Z,/tangrams/467_145.png,2025-01-09T21:10:50.780393146Z,8,2025-01-09T21:10:50.780393146Z,39,2025-01-09T21:10:50.780393146Z
01JH6EFPMWG0BB5GDH1YFWKTF0,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.780863671Z,"[{""text"":""triangle and box, black to the bottom right"",""sender"":{""id"":""01JH6EAE9YQ1PSVJ4DGM6PTES5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:31:20.014002299Z,true,2025-01-09T21:31:32.262518717Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:30:58.238584193Z,true,2025-01-09T21:31:32.249487421Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.780863671Z,38,2025-01-09T21:10:50.780863671Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:30:58.238584193Z,65,2025-01-09T21:10:50.780863671Z,2,2025-01-09T21:10:50.780863671Z,4,2025-01-09T21:10:50.780863671Z,/tangrams/467_367.png,2025-01-09T21:31:32.262518717Z,2,2025-01-09T21:10:51.256081553Z,true,2025-01-09T21:30:58.193041646Z,"[""/tangrams/467_367.png"",""/tangrams/281_367.png"",""/tangrams/281_405.png"",""/tangrams/467_405.png""]",2025-01-09T21:10:50.780863671Z,/tangrams/467_367.png,2025-01-09T21:10:50.780863671Z,7,2025-01-09T21:10:50.780863671Z,38,2025-01-09T21:10:50.780863671Z
01JH6EJZWM76BV569K1M33XMEC,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.548417674Z,,,,,,,false,2025-01-09T21:12:38.548417674Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.548417674Z,57,2025-01-09T21:12:38.548417674Z,,,65,2025-01-09T21:12:38.548417674Z,3,2025-01-09T21:12:38.548417674Z,4,2025-01-09T21:12:38.548417674Z,,,2,2025-01-09T21:12:39.343591274Z,false,2025-01-09T21:12:38.548417674Z,"[""/tangrams/122_31.png"",""/tangrams/122_296.png"",""/tangrams/385_296.png"",""/tangrams/385_31.png""]",2025-01-09T21:12:38.548417674Z,/tangrams/385_296.png,2025-01-09T21:12:38.548417674Z,10,2025-01-09T21:12:38.548417674Z,57,2025-01-09T21:12:38.548417674Z
01JH6EWBBPWEJTYEJ5ABEVA000,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:45.206504228Z,"[{""text"":""hollow?"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""solid"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""diamonds left side"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""arrow?"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""rectangle top right"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:29:39.867050706Z,true,2025-01-09T21:29:45.605214283Z,01JH6EDGQKVEDJ8G0G9B8PJAAV,2025-01-09T21:29:19.043298752Z,true,2025-01-09T21:29:45.591948897Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:45.206504228Z,20,2025-01-09T21:17:45.206504228Z,01JH6EAX5D301ENHVSXMDYQFXD,2025-01-09T21:29:19.043298752Z,65,2025-01-09T21:17:45.206504228Z,1,2025-01-09T21:17:45.206504228Z,4,2025-01-09T21:17:45.206504228Z,/tangrams/117_234.png,2025-01-09T21:29:45.605214283Z,2,2025-01-09T21:17:45.859935952Z,true,2025-01-09T21:29:19.005347563Z,"[""/tangrams/411_234.png"",""/tangrams/117_420.png"",""/tangrams/411_420.png"",""/tangrams/117_234.png""]",2025-01-09T21:17:45.206504228Z,/tangrams/117_234.png,2025-01-09T21:17:45.206504228Z,5,2025-01-09T21:17:45.206504228Z,20,2025-01-09T21:17:45.206504228Z
01JH6EWBENWBPA9K4WZ0EMECSV,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:45.301223277Z,"[{""text"":""arrow and diamonds"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:38:08.224802043Z,true,2025-01-09T21:38:14.628751229Z,01JH6EAX5D301ENHVSXMDYQFXD,2025-01-09T21:38:00.088529357Z,true,2025-01-09T21:38:14.615421618Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:45.301223277Z,49,2025-01-09T21:17:45.301223277Z,01JH6EDGQKVEDJ8G0G9B8PJAAV,2025-01-09T21:38:00.088529357Z,65,2025-01-09T21:17:45.301223277Z,3,2025-01-09T21:17:45.301223277Z,4,2025-01-09T21:17:45.301223277Z,/tangrams/411_234.png,2025-01-09T21:38:14.628751229Z,2,2025-01-09T21:17:46.464539576Z,true,2025-01-09T21:38:00.040722708Z,"[""/tangrams/117_253.png"",""/tangrams/411_234.png"",""/tangrams/117_234.png"",""/tangrams/411_253.png""]",2025-01-09T21:17:45.301223277Z,/tangrams/411_234.png,2025-01-09T21:17:45.301223277Z,2,2025-01-09T21:17:45.301223277Z,49,2025-01-09T21:17:45.301223277Z
01JH6FKZZMQ735SRKGQAF3CJ6K,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:39.98818179Z,"[{""text"":""person"",""sender"":{""id"":""01JH6EZPN85KA2D8RXSWEGW94Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:41:30.272332858Z,true,2025-01-09T21:41:35.267064907Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:41:24.32164165Z,true,2025-01-09T21:41:35.253101076Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:39.98818179Z,33,2025-01-09T21:30:39.98818179Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:41:24.32164165Z,65,2025-01-09T21:30:39.98818179Z,2,2025-01-09T21:30:39.98818179Z,4,2025-01-09T21:30:39.98818179Z,/tangrams/102_403.png,2025-01-09T21:41:35.267064907Z,2,2025-01-09T21:30:41.350427695Z,true,2025-01-09T21:41:24.275185851Z,"[""/tangrams/422_96.png"",""/tangrams/415_288.png"",""/tangrams/102_403.png"",""/tangrams/254_227.png""]",2025-01-09T21:30:39.98818179Z,/tangrams/102_403.png,2025-01-09T21:30:39.98818179Z,2,2025-01-09T21:30:39.98818179Z,33,2025-01-09T21:30:39.98818179Z
01JH6EFPHXTKEGEJBAZBZ4VY7D,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.685435486Z,"[{""text"":""House shape, box on the right hand side, big white bottom"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:12:05.546087442Z,true,2025-01-09T21:12:19.038427357Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:11:36.993378577Z,true,2025-01-09T21:12:19.033084278Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.685435486Z,1,2025-01-09T21:10:50.685435486Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:11:36.993378577Z,65,2025-01-09T21:10:50.685435486Z,0,2025-01-09T21:10:50.685435486Z,4,2025-01-09T21:10:50.685435486Z,/tangrams/467_145.png,2025-01-09T21:12:19.038427357Z,2,2025-01-09T21:10:50.849448868Z,true,2025-01-09T21:11:36.97571558Z,"[""/tangrams/366_145.png"",""/tangrams/467_328.png"",""/tangrams/366_328.png"",""/tangrams/467_145.png""]",2025-01-09T21:10:50.685435486Z,/tangrams/467_145.png,2025-01-09T21:10:50.685435486Z,2,2025-01-09T21:10:50.685435486Z,1,2025-01-09T21:10:50.685435486Z
01JH6EFPKD474EAPE6H67Z1FSR,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.73358547Z,"[{""text"":""?"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""2 triangular shapes on top, larger black bottom"",""sender"":{""id"":""01JH6EAE9YQ1PSVJ4DGM6PTES5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:12:58.141483827Z,true,2025-01-09T21:13:08.458821419Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:12:19.057085347Z,true,2025-01-09T21:13:08.45377081Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.73358547Z,2,2025-01-09T21:10:50.73358547Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:12:19.057085347Z,65,2025-01-09T21:10:50.73358547Z,0,2025-01-09T21:10:50.73358547Z,4,2025-01-09T21:10:50.73358547Z,/tangrams/204_367.png,2025-01-09T21:13:08.458821419Z,2,2025-01-09T21:10:50.862672224Z,true,2025-01-09T21:12:19.04382323Z,"[""/tangrams/204_367.png"",""/tangrams/281_367.png"",""/tangrams/204_405.png"",""/tangrams/281_405.png""]",2025-01-09T21:10:50.73358547Z,/tangrams/204_367.png,2025-01-09T21:10:50.73358547Z,3,2025-01-09T21:10:50.73358547Z,2,2025-01-09T21:10:50.73358547Z
01JH6F1CCRMJYZ15WFB4E0YVWB,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:30.10452848Z,"[{""text"":""Rabbit facing left shape again."",""sender"":{""id"":""01JH6ERVZCNV0ZX1CZCZJPRDM6"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""Big square on the rigtht, with a black arrow facing left on it."",""sender"":{""id"":""01JH6ERVZCNV0ZX1CZCZJPRDM6"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:32:55.098744441Z,false,2025-01-09T21:33:02.055442397Z,01JH6ERVZCNV0ZX1CZCZJPRDM6,2025-01-09T21:32:16.390105772Z,true,2025-01-09T21:33:02.042239077Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:30.10452848Z,18,2025-01-09T21:20:30.10452848Z,01JH6END8AY64F01KZ0D9HPJTX,2025-01-09T21:32:16.390105772Z,65,2025-01-09T21:20:30.10452848Z,1,2025-01-09T21:20:30.10452848Z,4,2025-01-09T21:20:30.10452848Z,/tangrams/386_189.png,2025-01-09T21:33:02.055442397Z,2,2025-01-09T21:20:30.825353535Z,true,2025-01-09T21:32:16.34646518Z,"[""/tangrams/459_414.png"",""/tangrams/348_355.png"",""/tangrams/386_189.png"",""/tangrams/116_41.png""]",2025-01-09T21:20:30.10452848Z,/tangrams/116_41.png,2025-01-09T21:20:30.10452848Z,3,2025-01-09T21:20:30.10452848Z,18,2025-01-09T21:20:30.10452848Z
01JH6EHXGD3QMC2SAA6ZC17GTS,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.341217615Z,"[{""text"":""Fully symetrical"",""sender"":{""id"":""01JH6ECEK8H3EYT02YS5JT51JA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:19:31.697815714Z,true,2025-01-09T21:19:36.261417235Z,01JH6ECEK8H3EYT02YS5JT51JA,2025-01-09T21:19:22.675696972Z,true,2025-01-09T21:19:36.252051109Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.341217615Z,13,2025-01-09T21:12:03.341217615Z,01JH6EDCRPMMP0TZSFS592H1YJ,2025-01-09T21:19:22.675696972Z,65,2025-01-09T21:12:03.341217615Z,0,2025-01-09T21:12:03.341217615Z,4,2025-01-09T21:12:03.341217615Z,/tangrams/48_58.png,2025-01-09T21:19:36.261417235Z,2,2025-01-09T21:12:03.595119138Z,true,2025-01-09T21:19:22.649553235Z,"[""/tangrams/75_445.png"",""/tangrams/381_441.png"",""/tangrams/344_359.png"",""/tangrams/48_58.png""]",2025-01-09T21:12:03.341217615Z,/tangrams/48_58.png,2025-01-09T21:12:03.341217615Z,14,2025-01-09T21:12:03.341217615Z,13,2025-01-09T21:12:03.341217615Z
